,unique_id,ds,volume,trade_count,y,SMA_20_normalized,SMA_50_normalized,EMA_20_normalized,BBL_20_2.0_normalized,BBM_20_2.0_normalized,BBU_20_2.0_normalized,RSI_normalized,MACD_normalized,MACD_signal_normalized,MACD_hist_normalized
5553,BTC/USD,2023-08-22 10:00:00+00:00,0.072315193,3.0,0.34000121578661485,0.3451634392693671,0.3460983959960067,0.34602609077380453,0.34690619565699515,0.3451634392693671,0.3367068852155985,0.4837722960912273,0.36865007815478285,0.3699712798192843,0.36937297350453363
5554,BTC/USD,2023-08-22 11:00:00+00:00,0.000903068,2.0,0.33994359962328446,0.3453539044127898,0.3460266737196159,0.3459590729457908,0.34769109520347874,0.3453539044127898,0.33632345724864265,0.48191675446223275,0.36829144387532997,0.3696579581180695,0.369131015815229
5555,BTC/USD,2023-08-22 12:00:00+00:00,0.079321314,9.0,0.33982776118599456,0.3454047204985516,0.3459495748045067,0.3458871903057972,0.3478425590791871,0.3454047204985516,0.3362767332678467,0.4779413763555927,0.3679115046920428,0.36932174901349146,0.36888611838810115
5556,BTC/USD,2023-08-22 13:00:00+00:00,0.080041443,9.0,0.33820634394603344,0.3453121347868194,0.3458131716191807,0.34566472031618445,0.34754691082428935,0.3453121347868194,0.33638074189886025,0.42426071763539397,0.36545729224790663,0.3685001613026345,0.36369252040874184
5557,BTC/USD,2023-08-22 14:00:00+00:00,0.140303168,6.0,0.33787111128779446,0.3452372150525293,0.34566205717517867,0.34543088815578255,0.347278560000371,0.3452372150525293,0.3364928271264089,0.4137059051404036,0.36316735289790747,0.36732726044155734,0.3599334357612046
5558,BTC/USD,2023-08-22 15:00:00+00:00,1.934294603,9.0,0.3359952880246623,0.34495049938405403,0.3455142253875802,0.3450371905730429,0.3464426234083968,0.34495049938405403,0.3367385618102645,0.3585359196258948,0.3589223533864571,0.36543308385315304,0.35221571579673183
5559,BTC/USD,2023-08-22 16:00:00+00:00,0.01928485,7.0,0.33893333799206604,0.344792972237569,0.3454748210792047,0.3449662612366699,0.3463048121477474,0.344792972237569,0.33656526745783155,0.47649567828836986,0.3597866541978032,0.3641123591017663,0.35835170585370374
5560,BTC/USD,2023-08-22 17:00:00+00:00,0.001296093,6.0,0.33203382026003225,0.34411977875379923,0.345263084256684,0.3442321707057439,0.34482021759121273,0.34411977875379923,0.3366836764452417,0.31799114440280224,0.351171432283887,0.3611158707871054,0.34042087383202274
5561,BTC/USD,2023-08-22 18:00:00+00:00,0.011308288,5.0,0.3348656404262955,0.3436999668190291,0.3451505503490732,0.34384295229617895,0.3442516881266853,0.3436999668190291,0.3364148645649328,0.4056773694802555,0.3485546160649463,0.35812944585769396,0.34052855302641044
5562,BTC/USD,2023-08-22 19:00:00+00:00,0.016049346,6.0,0.3300967619965784,0.34305133202615384,0.3448887276048811,0.34302776273655583,0.3424396510553561,0.34305133202615384,0.3368949307608555,0.32431217580795507,0.3402579639438264,0.3538721304632529,0.3269299022705268
